clf,atlas_name,itr,tp,tn,fp,fn,sen,spc,acc,pre,npv,f1,roc_auc
LogisticRegression,rois_dosenbach160,6,25,35,12,16,0.609756098,0.744680851,0.681818182,0.675675676,0.68627451,0.641025641,0.677
LogisticRegression,rois_dosenbach160,7,26,29,18,15,0.634146341,0.617021277,0.625,0.590909091,0.659090909,0.611764706,0.626
LogisticRegression,rois_dosenbach160,8,22,25,22,19,0.536585366,0.531914894,0.534090909,0.5,0.568181818,0.517647059,0.534
LogisticRegression,rois_dosenbach160,9,23,30,17,18,0.56097561,0.638297872,0.602272727,0.575,0.625,0.567901235,0.6
LogisticRegression,rois_dosenbach160,average,23.1,32,15.5,17.6,0.567256098,0.673138298,0.624616956,0.601723184,0.644368589,0.582309598,0.6202
SVC,rois_dosenbach160,0,28,32,16,13,0.682926829,0.666666667,0.674157303,0.636363636,0.711111111,0.658823529,0.675
SVC,rois_dosenbach160,1,22,34,14,19,0.536585366,0.708333333,0.629213483,0.611111111,0.641509434,0.571428571,0.622
SVC,rois_dosenbach160,2,26,38,10,14,0.65,0.791666667,0.727272727,0.722222222,0.730769231,0.684210526,0.721
SVC,rois_dosenbach160,3,21,39,9,19,0.525,0.8125,0.681818182,0.7,0.672413793,0.6,0.669
SVC,rois_dosenbach160,4,15,40,8,25,0.375,0.833333333,0.625,0.652173913,0.615384615,0.476190476,0.604
SVC,rois_dosenbach160,5,15,30,17,26,0.365853659,0.638297872,0.511363636,0.46875,0.535714286,0.410958904,0.502
SVC,rois_dosenbach160,6,22,34,13,19,0.536585366,0.723404255,0.636363636,0.628571429,0.641509434,0.578947368,0.63
SVC,rois_dosenbach160,7,25,34,13,16,0.609756098,0.723404255,0.670454545,0.657894737,0.68,0.632911392,0.667
SVC,rois_dosenbach160,8,24,29,18,17,0.585365854,0.617021277,0.602272727,0.571428571,0.630434783,0.578313253,0.601
SVC,rois_dosenbach160,9,23,33,14,18,0.56097561,0.70212766,0.636363636,0.621621622,0.647058824,0.58974359,0.632
SVC,rois_dosenbach160,average,22.1,34.3,13.2,18.6,0.542804878,0.721675532,0.639427988,0.627013724,0.650590551,0.578152761,0.6323
RandomForestClassifier,rois_dosenbach160,0,15,31,17,26,0.365853659,0.645833333,0.516853933,0.46875,0.543859649,0.410958904,0.506
RandomForestClassifier,rois_dosenbach160,1,8,35,13,33,0.195121951,0.729166667,0.483146067,0.380952381,0.514705882,0.258064516,0.462
RandomForestClassifier,rois_dosenbach160,2,16,38,10,24,0.4,0.791666667,0.613636364,0.615384615,0.612903226,0.484848485,0.596
RandomForestClassifier,rois_dosenbach160,3,9,35,13,31,0.225,0.729166667,0.5,0.409090909,0.53030303,0.290322581,0.477
RandomForestClassifier,rois_dosenbach160,4,13,36,12,27,0.325,0.75,0.556818182,0.52,0.571428571,0.4,0.538
RandomForestClassifier,rois_dosenbach160,5,17,32,15,24,0.414634146,0.680851064,0.556818182,0.53125,0.571428571,0.465753425,0.548
RandomForestClassifier,rois_dosenbach160,6,19,33,14,22,0.463414634,0.70212766,0.590909091,0.575757576,0.6,0.513513514,0.583
RandomForestClassifier,rois_dosenbach160,7,8,39,8,33,0.195121951,0.829787234,0.534090909,0.5,0.541666667,0.280701754,0.512
RandomForestClassifier,rois_dosenbach160,8,17,32,15,24,0.414634146,0.680851064,0.556818182,0.53125,0.571428571,0.465753425,0.548
RandomForestClassifier,rois_dosenbach160,9,14,34,13,27,0.341463415,0.723404255,0.545454545,0.518518519,0.557377049,0.411764706,0.532
RandomForestClassifier,rois_dosenbach160,average,13.6,34.5,13,27.1,0.33402439,0.726285461,0.545454545,0.5050954,0.561510122,0.398168131,0.5302
RidgeClassifier,rois_dosenbach160,0,29,34,14,12,0.707317073,0.708333333,0.707865169,0.674418605,0.739130435,0.69047619,0.708
RidgeClassifier,rois_dosenbach160,1,26,29,19,15,0.634146341,0.604166667,0.617977528,0.577777778,0.659090909,0.604651163,0.619
RidgeClassifier,rois_dosenbach160,2,22,34,14,18,0.55,0.708333333,0.636363636,0.611111111,0.653846154,0.578947368,0.629
RidgeClassifier,rois_dosenbach160,3,20,35,13,20,0.5,0.729166667,0.625,0.606060606,0.636363636,0.547945205,0.615
RidgeClassifier,rois_dosenbach160,4,21,37,11,19,0.525,0.770833333,0.659090909,0.65625,0.660714286,0.583333333,0.648
RidgeClassifier,rois_dosenbach160,5,20,27,20,21,0.487804878,0.574468085,0.534090909,0.5,0.5625,0.49382716,0.531
RidgeClassifier,rois_dosenbach160,6,25,30,17,16,0.609756098,0.638297872,0.625,0.595238095,0.652173913,0.602409639,0.624
RidgeClassifier,rois_dosenbach160,7,28,26,21,13,0.682926829,0.553191489,0.613636364,0.571428571,0.666666667,0.622222222,0.618
RidgeClassifier,rois_dosenbach160,8,22,28,19,19,0.536585366,0.595744681,0.568181818,0.536585366,0.595744681,0.536585366,0.566
RidgeClassifier,rois_dosenbach160,9,22,27,20,19,0.536585366,0.574468085,0.556818182,0.523809524,0.586956522,0.530120482,0.556
RidgeClassifier,rois_dosenbach160,average,23.5,30.7,16.8,17.2,0.577012195,0.645700355,0.614402451,0.585267966,0.64131872,0.579051813,0.6114
MLPClassifier,rois_dosenbach160,0,33,26,22,8,0.804878049,0.541666667,0.662921348,0.6,0.764705882,0.6875,0.673
MLPClassifier,rois_dosenbach160,1,24,24,24,17,0.585365854,0.5,0.539325843,0.5,0.585365854,0.539325843,0.543
MLPClassifier,rois_dosenbach160,2,29,25,23,11,0.725,0.520833333,0.613636364,0.557692308,0.694444444,0.630434783,0.623
MLPClassifier,rois_dosenbach160,3,27,27,21,13,0.675,0.5625,0.613636364,0.5625,0.675,0.613636364,0.619
MLPClassifier,rois_dosenbach160,4,23,27,21,17,0.575,0.5625,0.568181818,0.522727273,0.613636364,0.547619048,0.569
MLPClassifier,rois_dosenbach160,5,27,24,23,14,0.658536585,0.510638298,0.579545455,0.54,0.631578947,0.593406593,0.585
MLPClassifier,rois_dosenbach160,6,32,23,24,9,0.780487805,0.489361702,0.625,0.571428571,0.71875,0.659793814,0.635
MLPClassifier,rois_dosenbach160,7,22,21,26,19,0.536585366,0.446808511,0.488636364,0.458333333,0.525,0.494382022,0.492
MLPClassifier,rois_dosenbach160,8,27,21,26,14,0.658536585,0.446808511,0.545454545,0.509433962,0.6,0.574468085,0.553
MLPClassifier,rois_dosenbach160,9,29,26,21,12,0.707317073,0.553191489,0.625,0.58,0.684210526,0.637362637,0.63
MLPClassifier,rois_dosenbach160,average,27.3,24.4,23.1,13.4,0.670670732,0.513430851,0.58613381,0.540211545,0.649269202,0.597792919,0.5922
BaggingClassifier,rois_dosenbach160,0,19,29,19,22,0.463414634,0.604166667,0.539325843,0.5,0.568627451,0.481012658,0.534
BaggingClassifier,rois_dosenbach160,1,16,29,19,25,0.390243902,0.604166667,0.505617978,0.457142857,0.537037037,0.421052632,0.497
BaggingClassifier,rois_dosenbach160,2,12,31,17,28,0.3,0.645833333,0.488636364,0.413793103,0.525423729,0.347826087,0.473
BaggingClassifier,rois_dosenbach160,3,18,30,18,22,0.45,0.625,0.545454545,0.5,0.576923077,0.473684211,0.538
BaggingClassifier,rois_dosenbach160,4,18,31,17,22,0.45,0.645833333,0.556818182,0.514285714,0.58490566,0.48,0.548
BaggingClassifier,rois_dosenbach160,5,15,34,13,26,0.365853659,0.723404255,0.556818182,0.535714286,0.566666667,0.434782609,0.545
BaggingClassifier,rois_dosenbach160,6,17,35,12,24,0.414634146,0.744680851,0.590909091,0.586206897,0.593220339,0.485714286,0.58
BaggingClassifier,rois_dosenbach160,7,19,32,15,22,0.463414634,0.680851064,0.579545455,0.558823529,0.592592593,0.506666667,0.572
BaggingClassifier,rois_dosenbach160,8,16,30,17,25,0.390243902,0.638297872,0.522727273,0.484848485,0.545454545,0.432432432,0.514
BaggingClassifier,rois_dosenbach160,9,14,35,12,27,0.341463415,0.744680851,0.556818182,0.538461538,0.564516129,0.417910448,0.543
BaggingClassifier,rois_dosenbach160,average,16.4,31.6,15.9,24.3,0.402926829,0.665691489,0.544267109,0.508927641,0.565536723,0.448108203,0.5344
SGDClassifier,rois_dosenbach160,0,29,29,19,12,0.707317073,0.604166667,0.651685393,0.604166667,0.707317073,0.651685393,0.656
SGDClassifier,rois_dosenbach160,1,24,29,19,17,0.585365854,0.604166667,0.595505618,0.558139535,0.630434783,0.571428571,0.595
SGDClassifier,rois_dosenbach160,2,21,36,12,19,0.525,0.75,0.647727273,0.636363636,0.654545455,0.575342466,0.638
SGDClassifier,rois_dosenbach160,3,24,31,17,16,0.6,0.645833333,0.625,0.585365854,0.659574468,0.592592593,0.623
SGDClassifier,rois_dosenbach160,4,27,36,12,13,0.675,0.75,0.715909091,0.692307692,0.734693878,0.683544304,0.712
SGDClassifier,rois_dosenbach160,5,18,28,19,23,0.43902439,0.595744681,0.522727273,0.486486486,0.549019608,0.461538462,0.517
SGDClassifier,rois_dosenbach160,6,28,25,22,13,0.682926829,0.531914894,0.602272727,0.56,0.657894737,0.615384615,0.607
SGDClassifier,rois_dosenbach160,7,24,29,18,17,0.585365854,0.617021277,0.602272727,0.571428571,0.630434783,0.578313253,0.601
SGDClassifier,rois_dosenbach160,8,20,27,20,21,0.487804878,0.574468085,0.534090909,0.5,0.5625,0.49382716,0.531
SGDClassifier,rois_dosenbach160,9,22,30,17,19,0.536585366,0.638297872,0.590909091,0.564102564,0.612244898,0.55,0.587
SGDClassifier,rois_dosenbach160,average,23.7,30,17.5,17,0.582439024,0.631161348,0.60881001,0.575836101,0.639865968,0.577365682,0.6067
AdaBoostClassifier,rois_dosenbach160,0,21,32,16,20,0.512195122,0.666666667,0.595505618,0.567567568,0.615384615,0.538461538,0.589
AdaBoostClassifier,rois_dosenbach160,1,21,30,18,20,0.512195122,0.625,0.573033708,0.538461538,0.6,0.525,0.569
AdaBoostClassifier,rois_dosenbach160,2,25,27,21,15,0.625,0.5625,0.590909091,0.543478261,0.642857143,0.581395349,0.594
AdaBoostClassifier,rois_dosenbach160,3,11,36,12,29,0.275,0.75,0.534090909,0.47826087,0.553846154,0.349206349,0.512
AdaBoostClassifier,rois_dosenbach160,4,15,36,12,25,0.375,0.75,0.579545455,0.555555556,0.590163934,0.447761194,0.562
AdaBoostClassifier,rois_dosenbach160,5,17,31,16,24,0.414634146,0.659574468,0.545454545,0.515151515,0.563636364,0.459459459,0.537
AdaBoostClassifier,rois_dosenbach160,6,17,35,12,24,0.414634146,0.744680851,0.590909091,0.586206897,0.593220339,0.485714286,0.58
AdaBoostClassifier,rois_dosenbach160,7,14,34,13,27,0.341463415,0.723404255,0.545454545,0.518518519,0.557377049,0.411764706,0.532
AdaBoostClassifier,rois_dosenbach160,8,15,28,19,26,0.365853659,0.595744681,0.488636364,0.441176471,0.518518519,0.4,0.481
AdaBoostClassifier,rois_dosenbach160,9,14,30,17,27,0.341463415,0.638297872,0.5,0.451612903,0.526315789,0.388888889,0.49
AdaBoostClassifier,rois_dosenbach160,average,17,31.9,15.6,23.7,0.417743902,0.671586879,0.554353933,0.51959901,0.576131991,0.458765177,0.5446
KNeighborsClassifier,rois_tt,0,25,32,16,16,0.609756098,0.666666667,0.640449438,0.609756098,0.666666667,0.609756098,0.638
KNeighborsClassifier,rois_tt,1,18,25,23,23,0.43902439,0.520833333,0.483146067,0.43902439,0.520833333,0.43902439,0.48
KNeighborsClassifier,rois_tt,2,24,29,19,16,0.6,0.604166667,0.602272727,0.558139535,0.644444444,0.578313253,0.602
KNeighborsClassifier,rois_tt,3,20,34,14,20,0.5,0.708333333,0.613636364,0.588235294,0.62962963,0.540540541,0.604
KNeighborsClassifier,rois_tt,4,24,25,23,16,0.6,0.520833333,0.556818182,0.510638298,0.609756098,0.551724138,0.56
KNeighborsClassifier,rois_tt,5,26,24,23,15,0.634146341,0.510638298,0.568181818,0.530612245,0.615384615,0.577777778,0.572
KNeighborsClassifier,rois_tt,6,32,23,24,9,0.780487805,0.489361702,0.625,0.571428571,0.71875,0.659793814,0.635
KNeighborsClassifier,rois_tt,7,18,33,14,23,0.43902439,0.70212766,0.579545455,0.5625,0.589285714,0.493150685,0.571
KNeighborsClassifier,rois_tt,8,26,26,21,15,0.634146341,0.553191489,0.590909091,0.553191489,0.634146341,0.590909091,0.594
KNeighborsClassifier,rois_tt,9,26,20,27,15,0.634146341,0.425531915,0.522727273,0.490566038,0.571428571,0.553191489,0.53
KNeighborsClassifier,rois_tt,average,23.9,27.1,20.4,16.8,0.587073171,0.57016844,0.578268641,0.541409196,0.620032541,0.559418128,0.5786
GaussianNB,rois_tt,0,31,29,19,10,0.756097561,0.604166667,0.674157303,0.62,0.743589744,0.681318681,0.68
GaussianNB,rois_tt,1,27,24,24,14,0.658536585,0.5,0.573033708,0.529411765,0.631578947,0.586956522,0.579
GaussianNB,rois_tt,2,30,33,15,10,0.75,0.6875,0.715909091,0.666666667,0.76744186,0.705882353,0.719
GaussianNB,rois_tt,3,25,25,23,15,0.625,0.520833333,0.568181818,0.520833333,0.625,0.568181818,0.573
GaussianNB,rois_tt,4,28,25,23,12,0.7,0.520833333,0.602272727,0.549019608,0.675675676,0.615384615,0.61
GaussianNB,rois_tt,5,29,27,20,12,0.707317073,0.574468085,0.636363636,0.591836735,0.692307692,0.644444444,0.641
GaussianNB,rois_tt,6,28,31,16,13,0.682926829,0.659574468,0.670454545,0.636363636,0.704545455,0.658823529,0.671
GaussianNB,rois_tt,7,27,25,22,14,0.658536585,0.531914894,0.590909091,0.551020408,0.641025641,0.6,0.595
GaussianNB,rois_tt,8,22,30,17,19,0.536585366,0.638297872,0.590909091,0.564102564,0.612244898,0.55,0.587
GaussianNB,rois_tt,9,23,25,22,18,0.56097561,0.531914894,0.545454545,0.511111111,0.581395349,0.534883721,0.546
GaussianNB,rois_tt,average,27,27.4,20.1,13.7,0.663597561,0.576950355,0.616764556,0.574036583,0.667480526,0.614587568,0.6201
DecisionTreeClassifier,rois_tt,0,19,31,17,22,0.463414634,0.645833333,0.561797753,0.527777778,0.58490566,0.493506494,0.555
DecisionTreeClassifier,rois_tt,1,29,25,23,12,0.707317073,0.520833333,0.606741573,0.557692308,0.675675676,0.623655914,0.614
DecisionTreeClassifier,rois_tt,2,26,26,22,14,0.65,0.541666667,0.590909091,0.541666667,0.65,0.590909091,0.596
DecisionTreeClassifier,rois_tt,3,24,29,19,16,0.6,0.604166667,0.602272727,0.558139535,0.644444444,0.578313253,0.602
DecisionTreeClassifier,rois_tt,4,23,26,22,17,0.575,0.541666667,0.556818182,0.511111111,0.604651163,0.541176471,0.558
DecisionTreeClassifier,rois_tt,5,21,24,23,20,0.512195122,0.510638298,0.511363636,0.477272727,0.545454545,0.494117647,0.511
DecisionTreeClassifier,rois_tt,6,27,21,26,14,0.658536585,0.446808511,0.545454545,0.509433962,0.6,0.574468085,0.553
DecisionTreeClassifier,rois_tt,7,27,27,20,14,0.658536585,0.574468085,0.613636364,0.574468085,0.658536585,0.613636364,0.617
DecisionTreeClassifier,rois_tt,8,26,30,17,15,0.634146341,0.638297872,0.636363636,0.604651163,0.666666667,0.619047619,0.636
DecisionTreeClassifier,rois_tt,9,26,20,27,15,0.634146341,0.425531915,0.522727273,0.490566038,0.571428571,0.553191489,0.53
DecisionTreeClassifier,rois_tt,average,24.8,25.9,21.6,15.9,0.609329268,0.544991135,0.574808478,0.535277937,0.620176331,0.568202243,0.5772
LogisticRegression,rois_tt,0,22,35,13,19,0.536585366,0.729166667,0.640449438,0.628571429,0.648148148,0.578947368,0.633
LogisticRegression,rois_tt,1,24,30,18,17,0.585365854,0.625,0.606741573,0.571428571,0.638297872,0.578313253,0.605
LogisticRegression,rois_tt,2,27,32,16,13,0.675,0.666666667,0.670454545,0.627906977,0.711111111,0.65060241,0.671
LogisticRegression,rois_tt,3,24,29,19,16,0.6,0.604166667,0.602272727,0.558139535,0.644444444,0.578313253,0.602
LogisticRegression,rois_tt,4,21,28,20,19,0.525,0.583333333,0.556818182,0.512195122,0.595744681,0.518518519,0.554
LogisticRegression,rois_tt,5,27,35,12,14,0.658536585,0.744680851,0.704545455,0.692307692,0.714285714,0.675,0.702
LogisticRegression,rois_tt,6,30,30,17,11,0.731707317,0.638297872,0.681818182,0.638297872,0.731707317,0.681818182,0.685
LogisticRegression,rois_tt,7,20,34,13,21,0.487804878,0.723404255,0.613636364,0.606060606,0.618181818,0.540540541,0.606
LogisticRegression,rois_tt,8,23,34,13,18,0.56097561,0.723404255,0.647727273,0.638888889,0.653846154,0.597402597,0.642
LogisticRegression,rois_tt,9,17,34,13,24,0.414634146,0.723404255,0.579545455,0.566666667,0.586206897,0.478873239,0.569
LogisticRegression,rois_tt,average,23.5,32.1,15.4,17.2,0.577560976,0.676152482,0.630400919,0.604046336,0.654197416,0.587832936,0.6269
SVC,rois_tt,0,25,34,14,16,0.609756098,0.708333333,0.662921348,0.641025641,0.68,0.625,0.659
SVC,rois_tt,1,23,30,18,18,0.56097561,0.625,0.595505618,0.56097561,0.625,0.56097561,0.593
SVC,rois_tt,2,28,34,14,12,0.7,0.708333333,0.704545455,0.666666667,0.739130435,0.682926829,0.704
SVC,rois_tt,3,23,33,15,17,0.575,0.6875,0.636363636,0.605263158,0.66,0.58974359,0.631
SVC,rois_tt,4,23,32,16,17,0.575,0.666666667,0.625,0.58974359,0.653061224,0.582278481,0.621
SVC,rois_tt,5,25,37,10,16,0.609756098,0.787234043,0.704545455,0.714285714,0.698113208,0.657894737,0.698
SVC,rois_tt,6,27,34,13,14,0.658536585,0.723404255,0.693181818,0.675,0.708333333,0.666666667,0.691
SVC,rois_tt,7,18,38,9,23,0.43902439,0.808510638,0.636363636,0.666666667,0.62295082,0.529411765,0.624
SVC,rois_tt,8,20,37,10,21,0.487804878,0.787234043,0.647727273,0.666666667,0.637931034,0.563380282,0.638
SVC,rois_tt,9,19,33,14,22,0.463414634,0.70212766,0.590909091,0.575757576,0.6,0.513513514,0.583
SVC,rois_tt,average,23.1,34.2,13.3,17.6,0.567926829,0.720434397,0.649706333,0.636205129,0.662452005,0.597179147,0.6442
RandomForestClassifier,rois_tt,0,19,35,13,22,0.463414634,0.729166667,0.606741573,0.59375,0.614035088,0.520547945,0.596
RandomForestClassifier,rois_tt,1,15,35,13,26,0.365853659,0.729166667,0.561797753,0.535714286,0.573770492,0.434782609,0.548
RandomForestClassifier,rois_tt,2,21,38,10,19,0.525,0.791666667,0.670454545,0.677419355,0.666666667,0.591549296,0.658
RandomForestClassifier,rois_tt,3,13,37,11,27,0.325,0.770833333,0.568181818,0.541666667,0.578125,0.40625,0.548
RandomForestClassifier,rois_tt,4,17,33,15,23,0.425,0.6875,0.568181818,0.53125,0.589285714,0.472222222,0.556
RandomForestClassifier,rois_tt,5,17,41,6,24,0.414634146,0.872340426,0.659090909,0.739130435,0.630769231,0.53125,0.643
RandomForestClassifier,rois_tt,6,19,36,11,22,0.463414634,0.765957447,0.625,0.633333333,0.620689655,0.535211268,0.615
RandomForestClassifier,rois_tt,7,20,33,14,21,0.487804878,0.70212766,0.602272727,0.588235294,0.611111111,0.533333333,0.595
RandomForestClassifier,rois_tt,8,11,36,11,30,0.268292683,0.765957447,0.534090909,0.5,0.545454545,0.349206349,0.517
RandomForestClassifier,rois_tt,9,14,33,14,27,0.341463415,0.70212766,0.534090909,0.5,0.55,0.405797101,0.522
RandomForestClassifier,rois_tt,average,16.6,35.7,11.8,24.1,0.407987805,0.751684397,0.592990296,0.584049937,0.59799075,0.478015012,0.5798
RidgeClassifier,rois_tt,0,21,35,13,20,0.512195122,0.729166667,0.629213483,0.617647059,0.636363636,0.56,0.621
RidgeClassifier,rois_tt,1,22,31,17,19,0.536585366,0.645833333,0.595505618,0.564102564,0.62,0.55,0.591
RidgeClassifier,rois_tt,2,28,27,21,12,0.7,0.5625,0.625,0.571428571,0.692307692,0.629213483,0.631
RidgeClassifier,rois_tt,3,24,26,22,16,0.6,0.541666667,0.568181818,0.52173913,0.619047619,0.558139535,0.571
RidgeClassifier,rois_tt,4,22,27,21,18,0.55,0.5625,0.556818182,0.511627907,0.6,0.530120482,0.556
RidgeClassifier,rois_tt,5,27,28,19,14,0.658536585,0.595744681,0.625,0.586956522,0.666666667,0.620689655,0.627
RidgeClassifier,rois_tt,6,28,31,16,13,0.682926829,0.659574468,0.670454545,0.636363636,0.704545455,0.658823529,0.671
